Record ID,Company Name,Industry,Carbon Emissions (MT),Water Usage (m^3),Energy Consumption (MWh),Waste Generation (MT),Recycling Rate (%),Supply Chain Sustainability Score,Employee Transportation Mode,Renewable Energy Use (%),Sustainability Training,Community Engagement Score,Sustainability Reporting Frequency,Eco-friendly Product Lines (%),Investment in Sustainability (USD),Third-party Sustainability Certification,Customer Feedback Score on Sustainability,Sustainable Packaging Initiatives,Likelihood of Achieving Sustainability Goals
143.0,Company_143,Automobile,29716.0,465727.0,4419.0,13680.0,79.27449003965376,87.0,Public Transport,40.30571542506743,Yes,55.0,Quarterly,18.38927394171341,1686605.0,No,74.0,2.0,0.2501497173633322
144.0,Company_144,IT,48217.0,408566.0,44256.0,6872.0,41.74695630588116,98.0,Bike,23.97662721593587,Yes,66.0,Bi-annually,37.57839874817428,4861848.0,No,77.0,4.0,0.5569571564510443
145.0,Company_145,Textile,20349.0,927359.0,41937.0,21645.0,20.559137238730845,46.0,Car,46.42814073479276,No,42.0,Annually,37.32240036639238,2359165.0,No,92.0,2.0,0.4576330410675123
146.0,Company_146,Food & Beverages,35238.0,962568.0,28439.0,2976.0,68.55466322964661,90.0,Public Transport,74.90401733931587,Yes,83.0,Annually,69.9091124138553,1711358.0,Yes,69.0,4.0,0.4771065889714118
147.0,Company_147,Food & Beverages,21006.0,799248.0,32393.0,4015.0,41.45724413228979,73.0,Walking,62.70051868252492,No,81.0,Bi-annually,71.26561045231219,861502.0,Yes,77.0,1.0,0.5209043792062813
148.0,Company_148,IT,15466.0,604531.0,15068.0,4253.0,45.67321056424342,60.0,Walking,75.43567002105775,Yes,71.0,Quarterly,37.38458687174492,4549401.0,No,93.0,1.0,0.3964232046764746
149.0,Company_149,Electronics,10948.0,875475.0,27823.0,17554.0,39.92713690076848,81.0,Bike,50.91815931344621,Yes,79.0,Annually,36.187802108838966,4150049.0,Yes,62.0,0.0,0.1485273678375869
150.0,Company_150,Automobile,36156.0,518487.0,48176.0,18427.0,46.098730131874746,77.0,Bike,79.54168847836712,No,73.0,Bi-annually,43.86239263051437,1835296.0,No,65.0,5.0,0.5472816821656206
151.0,Company_151,Pharmaceutical,49176.0,327667.0,34537.0,15090.0,66.7403298173995,91.0,Car,56.23416022390611,Yes,88.0,Bi-annually,54.73018623996192,3849654.0,No,75.0,4.0,0.4637330305575379
152.0,Company_152,Electronics,46383.0,781493.0,33504.0,2797.0,59.60934055361684,88.0,Car,47.65868796267672,No,43.0,Annually,78.90949374623062,282292.0,Yes,67.0,2.0,0.2364447536410063
153.0,Company_153,Food & Beverages,48076.0,710928.0,36972.0,4271.0,55.808135035194944,63.0,Car,77.04812760143193,Yes,87.0,Annually,62.81066015452992,947744.0,Yes,55.0,2.0,0.2161182286395812
154.0,Company_154,Pharmaceutical,39102.0,655789.0,34015.0,18316.0,71.56612837360245,54.0,Bike,24.100156428207143,No,52.0,Bi-annually,72.70054503820255,2483673.0,Yes,57.0,3.0,0.1000181421321508
155.0,Company_155,Pharmaceutical,10656.0,974191.0,24100.0,18854.0,73.17334558585189,58.0,Public Transport,16.50860153679974,Yes,47.0,Bi-annually,31.63504874461821,1662396.0,Yes,71.0,3.0,0.0590609900152659
156.0,Company_156,Pharmaceutical,17915.0,148242.0,21897.0,5339.0,29.920096895256385,86.0,Walking,78.64706794360626,Yes,69.0,Quarterly,63.52113489827632,292780.0,Yes,51.0,5.0,0.7573143938835876
157.0,Company_157,Electronics,9423.0,368170.0,44521.0,18543.0,40.028130515736365,75.0,Walking,12.112188106702336,Yes,61.0,Bi-annually,55.390952199691085,150952.0,Yes,76.0,4.0,0.9681562186645388
158.0,Company_158,Electronics,1125.0,62414.0,42652.0,18462.0,40.910741996096746,56.0,Car,47.492924754435,Yes,77.0,Bi-annually,35.46950741901651,560131.0,Yes,76.0,1.0,0.7374158344326281
159.0,Company_159,Food & Beverages,26660.0,845260.0,26134.0,11039.0,49.709902445734016,50.0,Bike,10.713545934654558,Yes,90.0,Quarterly,54.40708739037494,3446720.0,No,89.0,3.0,0.3778026399115664
160.0,Company_160,Food & Beverages,26437.0,586946.0,42281.0,18485.0,59.91191481741357,80.0,Car,55.943316309376165,Yes,37.0,Annually,65.2089392743652,2234670.0,Yes,81.0,0.0,0.888726650043829
161.0,Company_161,Pharmaceutical,43205.0,414093.0,38541.0,12932.0,55.32782687405336,71.0,Car,48.48073567782165,Yes,76.0,Bi-annually,13.334630767964192,4256284.0,No,74.0,2.0,0.1016081055510285
162.0,Company_162,Food & Beverages,46424.0,727784.0,27373.0,2763.0,30.930729538519284,75.0,Public Transport,63.18305038526779,Yes,93.0,Bi-annually,37.549644827597646,205376.0,Yes,97.0,3.0,0.468489916959424
163.0,Company_163,Automobile,16740.0,499820.0,42953.0,11835.0,33.190261536115784,67.0,Walking,58.07487368886099,No,71.0,Quarterly,42.36134232826059,2138011.0,No,57.0,2.0,0.9952987468055036
164.0,Company_164,Pharmaceutical,38869.0,58857.0,28546.0,9994.0,58.7287186680218,76.0,Public Transport,62.4093076632947,Yes,53.0,Bi-annually,31.600480044389656,4258679.0,Yes,74.0,4.0,0.9289438674306236
165.0,Company_165,Textile,47268.0,665774.0,22732.0,2550.0,70.29968657454674,40.0,Car,45.81921767454621,Yes,59.0,Annually,35.32003527269222,592094.0,No,95.0,3.0,0.9719506458468902
166.0,Company_166,Textile,15755.0,818846.0,30178.0,1964.0,67.6608733246108,71.0,Public Transport,11.618587968890772,No,69.0,Bi-annually,28.62301863762647,2954972.0,Yes,53.0,4.0,0.7786452604103777
167.0,Company_167,Finannce,10020.0,-1000000.0,6460.0,20143.0,64.65130803202285,82.0,Public Transport,30.02981737468364,No,62.0,Quarterly,49.00873413829377,738191.0,No,88.0,5.0,0.835296149137287
168.0,Company_168,Automobile,11842.0,572601.0,4343.0,23097.0,30.686232239695737,51.0,Walking,65.33028606547232,No,46.0,Bi-annually,30.06818160003058,4154730.0,Yes,53.0,0.0,0.0069843277586774
169.0,Company_169,Food & Beverages,28957.0,482972.0,25775.0,9623.0,48.24478045443146,98.0,Bike,30.99535103897208,Yes,30.0,Bi-annually,30.0152296962097,1508095.0,Yes,93.0,2.0,0.309903100128565
170.0,Company_170,Food & Beverages,9433.0,793117.0,15766.0,1927.0,40.54171966401596,67.0,Public Transport,10.432792882652205,Yes,92.0,Annually,44.136036319397626,83371.0,No,60.0,3.0,0.3409644363509145
171.0,Company_171,Electronics,6057.0,121202.0,39774.0,13766.0,23.566370207594414,45.0,Walking,37.4346551420371,Yes,30.0,Bi-annually,17.24031101874111,3262722.0,No,73.0,3.0,0.7557733596398261
172.0,Company_172,Food & Beverages,26666.0,428018.0,16759.0,12217.0,62.62248972683056,59.0,Public Transport,40.36023385479433,No,50.0,Quarterly,29.46154943639397,1117659.0,No,80.0,3.0,0.3320728779687364
173.0,Company_173,Electronics,23831.0,927563.0,19612.0,19787.0,28.838987723322585,57.0,Walking,32.418278504046846,Yes,79.0,Bi-annually,42.41936340912272,3795993.0,No,96.0,5.0,0.9545557990271551
174.0,Company_174,Electronics,39008.0,653134.0,11829.0,16442.0,35.60224475225226,45.0,Walking,62.07502071667032,Yes,33.0,Annually,47.58844240044681,574675.0,No,72.0,3.0,0.876135091099603
175.0,Company_175,Food & Beverages,6713.0,206817.0,39907.0,21256.0,77.93167246838723,42.0,Public Transport,38.41838639737885,Yes,71.0,Bi-annually,79.47415060670706,2949597.0,Yes,86.0,3.0,0.0552844039133509
176.0,Company_176,Textile,12194.0,231695.0,5962.0,12844.0,70.8336764663351,67.0,Walking,27.39826422634213,Yes,56.0,Quarterly,50.23963112073525,2580628.0,Yes,51.0,3.0,0.2614673458922872
177.0,Company_177,Automobile,48019.0,377195.0,14649.0,15725.0,20.856603366484894,67.0,Bike,56.99026097617513,Yes,88.0,Bi-annually,58.77673444471352,4562887.0,Yes,77.0,3.0,0.4252642518949787
178.0,Company_178,Electronics,8363.0,887453.0,45034.0,10513.0,34.40509775206877,87.0,Bike,41.66588302805982,Yes,35.0,Annually,36.828793649147634,1632270.0,No,90.0,4.0,0.5401401484235124
179.0,Company_179,IT,25198.0,922132.0,14940.0,18691.0,52.02034107806851,45.0,Public Transport,54.99756444648717,No,31.0,Bi-annually,74.62604874857092,2546074.0,Yes,74.0,4.0,0.6765094409307825
180.0,Company_180,Automobile,8867.0,561712.0,37231.0,5848.0,57.25341709414244,69.0,Walking,48.54057174718483,No,32.0,Annually,29.1108653946253,3845448.0,No,95.0,3.0,0.2125313446117192
181.0,Company_181,Textile,42844.0,863242.0,29104.0,14072.0,50.40302405552352,56.0,Public Transport,63.548742881518805,No,84.0,Quarterly,59.86381582157106,1067534.0,No,94.0,2.0,0.81657895320536
182.0,Company_182,Food & Beverages,48133.0,772033.0,40557.0,10479.0,46.191655548236525,59.0,Car,39.4440950239965,No,61.0,Bi-annually,11.31069185703645,4480144.0,Yes,59.0,4.0,0.9948736573373712
183.0,Company_183,Electronics,13405.0,667102.0,49533.0,766.0,29.542586629232407,69.0,Public Transport,48.7644465052051,Yes,88.0,Annually,61.29778211753032,271885.0,No,98.0,3.0,0.3813038027075284
184.0,Company_184,Pharmaceutical,37113.0,324815.0,33420.0,10462.0,69.40633116694625,63.0,Bike,15.73343295491964,No,59.0,Annually,33.82929412913334,3587579.0,Yes,95.0,5.0,0.7389064014061877
185.0,Company_185,Textile,37041.0,997948.0,14201.0,15095.0,60.61365037981778,42.0,Public Transport,64.8388992127006,Yes,49.0,Bi-annually,77.90083635788775,2602071.0,No,62.0,6.0,0.6948221646648695
186.0,Company_186,Electronics,18660.0,841541.0,1177.0,2300.0,72.03948154109983,61.0,Bike,73.2553884566386,Yes,50.0,Annually,59.028856006972376,2261222.0,No,79.0,3.0,0.154390115282676
187.0,Company_187,Textile,42715.0,733532.0,11766.0,13447.0,73.51461777387789,77.0,Public Transport,73.86174110586275,No,44.0,Quarterly,23.972460244666564,4312203.0,Yes,67.0,4.0,0.8248755910457558
188.0,Company_188,Automobile,33069.0,72964.0,10342.0,22368.0,56.35537551458616,50.0,Car,71.10518092398696,No,32.0,Quarterly,55.49362826726499,1882706.0,Yes,80.0,3.0,0.1014989667227013
189.0,Company_189,Pharmaceutical,49546.0,759723.0,39653.0,21516.0,57.93532717611619,58.0,Public Transport,50.84079941689945,No,34.0,Bi-annually,45.68845418738138,4375694.0,Yes,68.0,0.0,0.7703272746491698
190.0,Company_190,Automobile,25120.0,707588.0,41226.0,15552.0,62.33337989101589,87.0,Car,73.49896864202937,No,61.0,Quarterly,34.93800866839727,3778422.0,Yes,69.0,6.0,0.4828019713092939
191.0,Company_191,Food & Beverages,46822.0,691188.0,4272.0,11016.0,57.1191837242196,40.0,Bike,30.872676121696298,Yes,33.0,Annually,65.13071925159298,4099756.0,No,98.0,2.0,0.6522115841940477
192.0,Company_192,Pharmaceutical,11345.0,400369.0,40218.0,2715.0,52.58218753190356,52.0,Walking,53.039573589262936,Yes,91.0,Annually,48.334181720837,2128766.0,Yes,99.0,5.0,0.7625997301429733
193.0,Company_193,Automobile,14215.0,982779.0,13461.0,17965.0,48.91947368924292,48.0,Public Transport,69.65589846452332,Yes,68.0,Quarterly,10.999585167244303,3948009.0,No,58.0,1.0,0.5101920929479481
194.0,Company_194,Textile,16296.0,317815.0,31256.0,5921.0,71.74463508775017,93.0,Bike,49.75607729429939,Yes,49.0,Quarterly,18.971701902931308,1068314.0,Yes,68.0,3.0,0.601663448189694
195.0,Company_195,IT,1999.0,578225.0,11932.0,9766.0,43.65252101760949,59.0,Public Transport,32.8583111283009,No,36.0,Annually,63.89064445899913,4351432.0,No,83.0,3.0,0.4344567430529625
196.0,Company_196,Automobile,5614.0,907232.0,14130.0,17124.0,36.763505023062905,67.0,Public Transport,64.01174130766023,Yes,31.0,Quarterly,20.81227400137677,1412390.0,No,82.0,4.0,0.4561359162395936
197.0,Company_197,Pharmaceutical,18031.0,33364.0,6949.0,5620.0,34.437412984765785,98.0,Car,14.624247268259516,Yes,48.0,Bi-annually,28.091852070294493,2333135.0,Yes,52.0,4.0,0.0026067950761017
198.0,Company_198,IT,25818.0,118565.0,43430.0,1505.0,72.5089654985907,60.0,Bike,77.8571656503286,Yes,94.0,Annually,16.80134190635808,1398037.0,No,72.0,4.0,0.0148475774457224
199.0,Company_199,Pharmaceutical,32898.0,734111.0,16021.0,8827.0,68.93205286346132,60.0,Public Transport,22.710697343236788,No,95.0,Bi-annually,52.948479801251295,4429415.0,Yes,85.0,7.0,0.8656336923956063
200.0,Company_200,Textile,6448.0,504325.0,19207.0,6609.0,37.16863314485614,50.0,Car,42.58890508110638,No,88.0,Annually,56.26150462903775,1665091.0,Yes,80.0,1.0,0.7682787061186609
201.0,Company_201,Textile,20840.0,670941.0,35723.0,17936.0,31.323652395115303,64.0,Car,19.825274481931896,Yes,45.0,Annually,57.23346216293859,1650859.0,Yes,63.0,1.0,0.4932268666064369
202.0,Company_202,Automobile,13658.0,598840.0,25387.0,1104.0,61.81662095190225,88.0,Walking,43.819724156621874,Yes,73.0,Bi-annually,25.26802972191561,2710610.0,No,99.0,1.0,0.0716949966630028
203.0,Company_203,Automobile,46440.0,545440.0,44688.0,3092.0,39.51001801606128,80.0,Bike,44.78603069340497,Yes,79.0,Quarterly,63.81632470486207,4474254.0,No,51.0,4.0,0.0394256376205233
204.0,Company_204,Textile,25350.0,880085.0,5605.0,4988.0,40.65508567817386,46.0,Bike,50.04231766374994,Yes,99.0,Annually,59.90509193294233,4923462.0,Yes,62.0,8.0,0.4645300790311298
205.0,Company_205,Automobile,20712.0,815315.0,14307.0,5602.0,72.09606444036497,74.0,Car,26.366088349119497,Yes,61.0,Quarterly,64.01548978120968,1359264.0,Yes,70.0,8.0,0.6580450837038364
206.0,Company_206,Textile,20685.0,669712.0,2271.0,12655.0,30.803219015842902,65.0,Walking,66.47699434689352,Yes,76.0,Annually,67.34096953169957,1666377.0,Yes,84.0,8.0,0.6771190113096177
207.0,Company_207,Electronics,1991.0,230373.0,49282.0,2546.0,48.52777823004992,93.0,Public Transport,22.45606654161864,No,77.0,Bi-annually,47.73766971890164,4296476.0,No,81.0,4.0,0.9602465034343248
208.0,Company_208,Textile,25809.0,989496.0,9506.0,5653.0,71.43050461109466,86.0,Car,25.52838371478302,Yes,45.0,Annually,47.9914430621814,3108317.0,Yes,65.0,3.0,0.999531413439784
209.0,Company_209,Textile,2661.0,537788.0,8163.0,16561.0,78.37967392333803,77.0,Public Transport,28.22406559923262,No,85.0,Annually,76.50464532836519,2272626.0,No,52.0,1.0,0.8490092972345369
210.0,Company_210,Automobile,15839.0,169757.0,5012.0,24687.0,56.98377091260907,72.0,Public Transport,77.5514737294214,Yes,68.0,Bi-annually,45.68014430309932,4561459.0,No,73.0,3.0,0.9917243253468792
211.0,Company_211,Pharmaceutical,47002.0,417058.0,35639.0,15362.0,50.40559349682978,85.0,Public Transport,72.60947839098401,Yes,64.0,Quarterly,17.259447022820474,1305485.0,No,74.0,3.0,0.4756187264776761
212.0,Company_212,IT,47316.0,366867.0,36636.0,19427.0,25.666669287109958,69.0,Car,26.72111051783908,Yes,36.0,Bi-annually,16.735654950369735,1071311.0,No,93.0,1.0,0.1107851688609296
213.0,Company_213,Textile,36152.0,471031.0,29510.0,7856.0,53.23563489942397,73.0,Bike,77.17764174128952,No,56.0,Bi-annually,48.52318967244033,2194968.0,No,51.0,3.0,0.3553074380473292
214.0,Company_214,Automobile,39364.0,713684.0,45948.0,6646.0,30.7159484856032,47.0,Walking,26.269151652128155,No,98.0,Quarterly,76.14596579677037,4651780.0,Yes,92.0,3.0,0.524715791762461
215.0,Company_215,Food & Beverages,12782.0,184395.0,29375.0,8371.0,79.55656836846191,75.0,Walking,42.29223726286733,Yes,37.0,Bi-annually,18.50543660502715,2159794.0,No,71.0,5.0,0.4801205488752218
216.0,Company_216,IT,2954.0,719520.0,44701.0,18811.0,29.46632989259229,54.0,Car,39.76101233076376,No,68.0,Bi-annually,78.40153313310368,944057.0,No,97.0,3.0,0.4763809458511738
217.0,Company_217,Pharmaceutical,9745.0,751996.0,29872.0,7875.0,53.78291536599663,66.0,Walking,42.10929019237327,Yes,64.0,Bi-annually,51.81671846711912,232594.0,No,83.0,2.0,0.7010670077760841
218.0,Company_218,Automobile,36515.0,236135.0,35438.0,17656.0,52.59444516882496,79.0,Car,67.37380453782754,No,62.0,Bi-annually,50.46974360914116,1709741.0,Yes,70.0,3.0,0.7712853888261888
219.0,Company_219,Electronics,14524.0,921370.0,40185.0,4755.0,72.15019526050976,92.0,Walking,58.95178484652751,Yes,71.0,Annually,68.43049279944009,3893714.0,Yes,54.0,2.0,0.6563422437883423
220.0,Company_220,Electronics,25537.0,550340.0,31745.0,11693.0,55.925973402232735,69.0,Bike,18.961491520984023,Yes,38.0,Quarterly,14.144461839709926,698419.0,No,68.0,3.0,0.4981371983788704
221.0,Company_221,Textile,25510.0,847592.0,1700.0,19668.0,23.224653985344297,65.0,Public Transport,76.923799187737,No,70.0,Annually,73.24449903905881,775050.0,Yes,73.0,4.0,0.5105664178351434
222.0,Company_222,Pharmaceutical,7856.0,77610.0,26825.0,9711.0,35.84322104521635,48.0,Bike,47.53946664661008,Yes,99.0,Annually,58.54605343688956,1655114.0,No,99.0,2.0,0.9912260427855532
223.0,Company_223,IT,48416.0,940785.0,38361.0,24824.0,44.23467305681994,56.0,Bike,28.801834260350223,No,52.0,Quarterly,18.137971021841903,2304709.0,Yes,86.0,4.0,0.7467991700862635
224.0,Company_224,Food & Beverages,22631.0,915115.0,12806.0,12812.0,30.807918704425983,83.0,Bike,43.66939737676135,Yes,33.0,Quarterly,44.21238821775773,2946146.0,No,92.0,1.0,0.5014901664705048
225.0,Company_225,Pharmaceutical,7525.0,26427.0,18266.0,12349.0,60.98350059034866,93.0,Bike,65.88443994794825,No,65.0,Annually,45.48673414925212,4234632.0,No,65.0,5.0,0.5409604962047325
226.0,Company_226,Automobile,7167.0,131077.0,17864.0,17849.0,59.00991209945181,64.0,Walking,52.85964968186224,Yes,31.0,Bi-annually,77.75535400252613,1217945.0,No,55.0,4.0,0.868339984527083
227.0,Company_227,Food & Beverages,41250.0,137238.0,22996.0,22610.0,44.39399435491514,60.0,Bike,71.09444158674805,Yes,83.0,Quarterly,49.75267335233127,278276.0,No,64.0,6.0,0.3733907068353204
228.0,Company_228,Textile,29978.0,826576.0,8258.0,24126.0,20.027683237770777,90.0,Walking,20.86959152393128,Yes,93.0,Quarterly,66.34801737173791,3748099.0,No,71.0,2.0,0.6607687548895756
229.0,Company_229,Food & Beverages,29854.0,515042.0,45942.0,22696.0,61.32432183504119,67.0,Car,13.39195728226883,No,60.0,Annually,15.58158393291021,953283.0,No,76.0,4.0,0.1759649722273715
230.0,Company_230,IT,26098.0,622723.0,30255.0,4994.0,78.98643586498964,64.0,Public Transport,26.68006362944521,No,48.0,Bi-annually,56.194558727652336,116787.0,No,70.0,1.0,0.393368196427869
231.0,Company_231,Electronics,24957.0,710723.0,27758.0,13430.0,58.64188193863442,64.0,Bike,26.95937248147526,Yes,59.0,Quarterly,40.74761035281951,1231959.0,Yes,54.0,5.0,0.099765476099374
232.0,Company_232,Pharmaceutical,34089.0,722048.0,40178.0,17339.0,54.30623126718709,78.0,Walking,53.4916554982036,No,71.0,Annually,73.78196798599345,2477576.0,Yes,78.0,1.0,0.3629923326231369
233.0,Company_233,Electronics,30519.0,973301.0,15656.0,22426.0,29.258988241573128,42.0,Public Transport,40.76385221554939,No,87.0,Quarterly,13.065758539887655,1055229.0,Yes,54.0,3.0,0.3300822346741768
234.0,Company_234,Textile,34616.0,216330.0,2544.0,3149.0,76.85644395750477,49.0,Walking,62.09019508655821,Yes,93.0,Annually,74.9430021810454,1734279.0,No,79.0,2.0,0.1887789163713454
235.0,Company_235,Automobile,19250.0,392979.0,44900.0,11489.0,48.43583960352135,74.0,Walking,47.34163605325575,Yes,51.0,Annually,29.60044134675728,4050723.0,No,59.0,5.0,0.506986176300255
236.0,Company_236,Automobile,41271.0,285762.0,21147.0,23302.0,68.72232227774373,81.0,Walking,43.07538225765985,Yes,54.0,Bi-annually,66.69841915882388,2475124.0,No,63.0,3.0,0.8590901726274753
237.0,Company_237,Electronics,27037.0,73572.0,30709.0,13581.0,26.62473715199893,56.0,Car,41.03007608354642,Yes,71.0,Annually,58.95132706139754,2281776.0,No,63.0,2.0,0.2966968399785057
238.0,Company_238,Automobile,1188.0,229184.0,36507.0,7193.0,21.33200531231933,88.0,Walking,26.849754998508036,No,51.0,Bi-annually,18.748465757238726,2128228.0,No,66.0,6.0,0.5622586527423803
239.0,Company_239,IT,38344.0,916696.0,47908.0,3776.0,76.64916513002098,77.0,Public Transport,77.11958971325856,No,62.0,Bi-annually,35.799486694443246,4869137.0,Yes,53.0,3.0,0.0699223659085418
240.0,Company_240,Automobile,33195.0,453870.0,35827.0,17327.0,28.091012025644638,49.0,Public Transport,11.148681992957457,Yes,63.0,Annually,19.04745013787777,3957281.0,Yes,56.0,4.0,0.6795786291813971
241.0,Company_241,Electronics,16486.0,460029.0,41665.0,21606.0,76.44366247516103,92.0,Walking,64.90834140792862,No,54.0,Quarterly,51.05166147057689,2416731.0,Yes,74.0,3.0,0.4338184565053417
242.0,Company_242,Textile,19684.0,838787.0,43351.0,24148.0,21.331397385400457,99.0,Bike,18.958870257339317,Yes,97.0,Bi-annually,14.331615054488209,2100686.0,Yes,58.0,3.0,0.1925504812399563
243.0,Company_243,Automobile,41606.0,769701.0,6015.0,23278.0,39.18377352712464,95.0,Public Transport,47.16516723458796,Yes,89.0,Annually,53.44802913526868,446854.0,Yes,96.0,3.0,0.4814457210491482
244.0,Company_244,IT,49103.0,792812.0,14638.0,20548.0,65.30235387325507,68.0,Bike,37.23274763370832,No,69.0,Bi-annually,10.34625586107718,750064.0,No,63.0,4.0,0.4802499239140844
245.0,Company_245,Electronics,43518.0,738992.0,46830.0,23116.0,38.02591477926239,52.0,Walking,40.6796167113385,Yes,36.0,Bi-annually,14.904882346565667,566221.0,No,92.0,0.0,0.377883589277834
246.0,Company_246,Pharmaceutical,13911.0,64402.0,24981.0,24589.0,75.90222327861537,49.0,Bike,68.56849845343639,Yes,93.0,Quarterly,68.09837968270386,2590321.0,No,71.0,1.0,0.2174367161262622
247.0,Company_247,IT,6792.0,695084.0,7443.0,1128.0,22.639638029343395,41.0,Car,19.600733826180395,Yes,46.0,Quarterly,57.28421070156438,3531625.0,Yes,67.0,3.0,0.4013690782336695
248.0,Company_248,Electronics,16426.0,715844.0,49763.0,19585.0,76.26583952545097,45.0,Walking,78.85249739426058,No,40.0,Annually,45.5870805500394,4423525.0,No,60.0,5.0,0.2326672076090135
249.0,Company_249,Automobile,18702.0,733005.0,49276.0,9486.0,55.9354054676754,89.0,Walking,57.208924260996845,Yes,59.0,Bi-annually,23.86918505395809,4284982.0,No,89.0,1.0,0.3573230572694431
250.0,Company_250,IT,12235.0,75638.0,37681.0,5727.0,72.19701403333899,68.0,Walking,10.184599261209067,Yes,48.0,Bi-annually,63.04035505931218,3590492.0,No,80.0,3.0,0.8015778333717555
251.0,Company_251,Automobile,41724.0,538213.0,12885.0,9242.0,36.58315816415623,46.0,Bike,67.41929377172372,No,39.0,Bi-annually,75.33875354072826,4579235.0,Yes,59.0,2.0,0.246458448765455
